Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Total_Votes
FALSE,unreviewed,0,FALSE,FALSE,81,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,71,0,FALSE,37
FALSE,accepted,1,FALSE,TRUE,50,0,FALSE,6
FALSE,accepted,2,FALSE,FALSE,62,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,63,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,61,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,51,0,FALSE,6
FALSE,unreviewed,0,FALSE,FALSE,137,0,FALSE,3
FALSE,accepted,2,TRUE,FALSE,339,0,FALSE,153
FALSE,accepted,0,TRUE,FALSE,59,0,FALSE,22
FALSE,unreviewed,0,TRUE,TRUE,46,7,FALSE,0
FALSE,accepted,0,FALSE,FALSE,132,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,141,0,FALSE,62
FALSE,accepted,0,TRUE,FALSE,90,0,FALSE,50
FALSE,accepted,3,TRUE,TRUE,40,0,FALSE,7
FALSE,accepted,0,FALSE,FALSE,61,0,FALSE,52
FALSE,accepted,2,FALSE,TRUE,55,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,148,0,FALSE,2
FALSE,accepted,1,FALSE,TRUE,108,0,FALSE,64
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,2
TRUE,accepted,0,FALSE,FALSE,72,26,FALSE,0
FALSE,accepted,0,FALSE,FALSE,32,0,FALSE,9
FALSE,accepted,4,FALSE,TRUE,139,0,FALSE,17
FALSE,accepted,0,FALSE,TRUE,52,0,FALSE,54
FALSE,accepted,0,TRUE,FALSE,102,0,FALSE,7
FALSE,unreviewed,0,TRUE,TRUE,213,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,149,0,FALSE,300
FALSE,accepted,1,TRUE,FALSE,21,4,FALSE,8
FALSE,accepted,0,FALSE,TRUE,60,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,322,0,FALSE,168
FALSE,accepted,0,TRUE,FALSE,27,0,FALSE,102
FALSE,accepted,0,FALSE,TRUE,23,0,FALSE,2
FALSE,accepted,0,TRUE,FALSE,7,0,FALSE,16
FALSE,accepted,0,TRUE,FALSE,89,0,FALSE,7
FALSE,accepted,0,TRUE,FALSE,72,0,FALSE,4
FALSE,accepted,1,FALSE,TRUE,137,0,FALSE,98
FALSE,accepted,0,TRUE,TRUE,40,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,8
FALSE,accepted,2,TRUE,FALSE,36,2,FALSE,69
FALSE,accepted,0,TRUE,TRUE,129,0,FALSE,560
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,21
FALSE,accepted,2,FALSE,FALSE,10,0,FALSE,61
FALSE,accepted,0,TRUE,FALSE,182,3,FALSE,3
FALSE,accepted,0,TRUE,FALSE,16,0,FALSE,6
FALSE,unreviewed,0,TRUE,FALSE,48,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,184,0,FALSE,74
TRUE,verified,42,TRUE,TRUE,174,2,TRUE,825
FALSE,accepted,0,FALSE,TRUE,79,0,FALSE,4
FALSE,accepted,4,FALSE,FALSE,281,0,FALSE,315
FALSE,accepted,0,FALSE,FALSE,13,0,FALSE,7
FALSE,accepted,0,TRUE,TRUE,44,0,FALSE,6
FALSE,accepted,0,FALSE,TRUE,53,0,FALSE,22
FALSE,accepted,0,TRUE,TRUE,51,7,FALSE,2
FALSE,accepted,1,TRUE,TRUE,26,0,FALSE,147
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,41
FALSE,accepted,0,TRUE,FALSE,16,3,FALSE,71
FALSE,accepted,1,FALSE,FALSE,6,0,FALSE,39
TRUE,accepted,0,FALSE,FALSE,67,26,FALSE,1
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,67
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,3
FALSE,accepted,0,FALSE,FALSE,22,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,16,3,FALSE,71
FALSE,unreviewed,1,FALSE,FALSE,106,0,FALSE,4
FALSE,unreviewed,0,FALSE,FALSE,107,0,FALSE,5
FALSE,unreviewed,0,FALSE,FALSE,39,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,46,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,151,0,FALSE,33
FALSE,unreviewed,0,FALSE,FALSE,225,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,209,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,64,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,41,0,FALSE,7
FALSE,unreviewed,0,TRUE,FALSE,47,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,2
FALSE,accepted,1,FALSE,FALSE,81,0,FALSE,15
FALSE,accepted,5,FALSE,TRUE,65,0,FALSE,31
FALSE,accepted,1,FALSE,TRUE,167,0,FALSE,202
FALSE,unreviewed,0,FALSE,FALSE,80,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,54,0,FALSE,5
FALSE,accepted,1,TRUE,FALSE,61,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,6,0,FALSE,11
FALSE,accepted,0,FALSE,TRUE,27,1,FALSE,68
FALSE,accepted,0,TRUE,TRUE,6,0,FALSE,4
FALSE,accepted,0,FALSE,TRUE,25,0,FALSE,16
FALSE,accepted,0,TRUE,FALSE,42,6,FALSE,6
FALSE,unreviewed,0,FALSE,FALSE,71,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,108,2,FALSE,4
FALSE,accepted,1,TRUE,TRUE,122,0,FALSE,32
FALSE,accepted,0,FALSE,TRUE,20,3,FALSE,19
FALSE,accepted,0,FALSE,TRUE,7,0,FALSE,8
FALSE,unreviewed,0,FALSE,FALSE,29,0,FALSE,1
FALSE,accepted,0,FALSE,TRUE,39,1,FALSE,105
FALSE,accepted,0,FALSE,FALSE,48,1,FALSE,5
FALSE,accepted,0,FALSE,FALSE,34,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,56,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,100,0,FALSE,2
FALSE,accepted,2,TRUE,TRUE,99,0,FALSE,65
FALSE,unreviewed,0,FALSE,FALSE,42,0,FALSE,0
TRUE,verified,18,TRUE,TRUE,71,3,TRUE,516
FALSE,accepted,1,FALSE,FALSE,80,0,FALSE,18
FALSE,accepted,0,TRUE,TRUE,56,2,FALSE,75
FALSE,accepted,0,TRUE,FALSE,49,2,FALSE,217
FALSE,accepted,5,FALSE,FALSE,76,0,FALSE,48
FALSE,accepted,0,TRUE,TRUE,41,0,FALSE,37
FALSE,accepted,0,FALSE,TRUE,47,0,FALSE,5
FALSE,accepted,1,FALSE,FALSE,69,0,FALSE,21
FALSE,unreviewed,0,FALSE,FALSE,26,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,83,0,FALSE,8
FALSE,accepted,1,FALSE,FALSE,39,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,37,0,FALSE,0
TRUE,verified,5,TRUE,TRUE,59,3,TRUE,386
FALSE,accepted,0,TRUE,FALSE,59,0,FALSE,5
FALSE,unreviewed,1,TRUE,FALSE,39,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,41,0,FALSE,10
FALSE,accepted,4,TRUE,TRUE,70,0,FALSE,95
FALSE,accepted,0,TRUE,TRUE,75,2,FALSE,18
FALSE,accepted,0,FALSE,TRUE,51,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,137,0,FALSE,18
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,8
FALSE,accepted,0,FALSE,FALSE,98,0,FALSE,7
FALSE,accepted,1,TRUE,TRUE,17,3,FALSE,19
FALSE,accepted,7,TRUE,TRUE,85,0,FALSE,78
FALSE,accepted,1,FALSE,TRUE,13,0,FALSE,11
FALSE,unreviewed,0,FALSE,FALSE,38,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,160,0,FALSE,15
FALSE,accepted,0,FALSE,TRUE,48,0,FALSE,11
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,126,0,FALSE,2
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,36
TRUE,verified,3,TRUE,FALSE,99,7,TRUE,254
FALSE,accepted,0,FALSE,FALSE,70,0,FALSE,17
FALSE,accepted,0,FALSE,TRUE,91,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,36,4,FALSE,45
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,43
FALSE,accepted,0,TRUE,TRUE,34,0,FALSE,12
FALSE,accepted,3,FALSE,FALSE,96,0,FALSE,5
FALSE,unreviewed,0,FALSE,FALSE,134,0,FALSE,0
FALSE,accepted,2,FALSE,TRUE,51,0,FALSE,-5
FALSE,unreviewed,4,TRUE,TRUE,123,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,97,0,FALSE,18
TRUE,verified,0,TRUE,FALSE,45,4,TRUE,113
FALSE,accepted,1,FALSE,TRUE,42,0,FALSE,0
TRUE,accepted,1,TRUE,FALSE,34,12,FALSE,-4
FALSE,accepted,0,FALSE,TRUE,62,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,66,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,59,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,62,0,FALSE,50
TRUE,verified,41,TRUE,TRUE,108,4,TRUE,1189
FALSE,unreviewed,0,FALSE,FALSE,60,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,3
FALSE,accepted,1,TRUE,FALSE,129,1,FALSE,51
FALSE,accepted,1,FALSE,TRUE,109,0,FALSE,10
FALSE,accepted,0,TRUE,FALSE,28,0,FALSE,7
FALSE,accepted,0,FALSE,TRUE,17,0,FALSE,23
FALSE,accepted,0,TRUE,FALSE,83,0,FALSE,10
FALSE,accepted,5,TRUE,TRUE,231,0,FALSE,112
FALSE,accepted,0,TRUE,FALSE,198,0,FALSE,52
FALSE,accepted,0,FALSE,TRUE,90,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,44,0,FALSE,100
FALSE,accepted,0,FALSE,FALSE,104,0,FALSE,27
FALSE,accepted,0,FALSE,FALSE,69,0,FALSE,4
FALSE,accepted,1,FALSE,FALSE,18,0,FALSE,11
FALSE,accepted,0,FALSE,TRUE,37,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,26,0,FALSE,3
TRUE,verified,68,TRUE,TRUE,27,3,TRUE,1305
FALSE,accepted,0,FALSE,FALSE,40,0,FALSE,2
FALSE,accepted,1,FALSE,TRUE,133,0,FALSE,45
FALSE,accepted,0,FALSE,TRUE,104,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,23,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,41,0,FALSE,10
FALSE,accepted,1,FALSE,TRUE,28,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,39,0,FALSE,4
FALSE,accepted,3,TRUE,TRUE,61,0,FALSE,34
FALSE,accepted,1,FALSE,FALSE,128,0,FALSE,23
FALSE,accepted,1,FALSE,TRUE,44,0,FALSE,24
FALSE,accepted,0,TRUE,FALSE,123,0,FALSE,41
TRUE,verified,8,TRUE,FALSE,55,3,TRUE,268
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,3
FALSE,accepted,3,TRUE,TRUE,241,0,FALSE,97
FALSE,accepted,5,FALSE,FALSE,43,0,FALSE,5
FALSE,accepted,1,TRUE,FALSE,45,1,FALSE,1
FALSE,accepted,0,TRUE,FALSE,57,0,FALSE,3
FALSE,accepted,0,FALSE,TRUE,119,0,FALSE,40
FALSE,accepted,0,TRUE,FALSE,13,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,61,0,FALSE,50
FALSE,accepted,0,TRUE,TRUE,39,0,FALSE,15
FALSE,unreviewed,0,FALSE,FALSE,88,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,24,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,17
FALSE,accepted,5,FALSE,TRUE,23,1,FALSE,45
FALSE,accepted,0,FALSE,TRUE,60,0,FALSE,15
FALSE,accepted,0,TRUE,TRUE,96,0,FALSE,20
FALSE,accepted,1,TRUE,FALSE,58,4,FALSE,9
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,5
FALSE,unreviewed,0,TRUE,FALSE,163,0,FALSE,7
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,3
FALSE,accepted,0,FALSE,FALSE,98,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,51,0,FALSE,8
FALSE,unreviewed,0,FALSE,FALSE,32,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,660,0,FALSE,8
FALSE,unreviewed,2,FALSE,FALSE,52,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,10,0,FALSE,9
FALSE,accepted,1,FALSE,TRUE,12,1,FALSE,19
FALSE,accepted,0,FALSE,FALSE,67,0,FALSE,11
FALSE,unreviewed,0,FALSE,FALSE,5,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,134,0,FALSE,5
FALSE,accepted,1,FALSE,FALSE,126,0,FALSE,40
FALSE,accepted,1,FALSE,TRUE,24,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,10
FALSE,accepted,0,TRUE,FALSE,15,3,FALSE,21
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,15
FALSE,accepted,0,TRUE,FALSE,63,2,FALSE,12
FALSE,unreviewed,0,FALSE,FALSE,80,0,FALSE,1
FALSE,accepted,0,TRUE,TRUE,19,4,FALSE,89
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,5
FALSE,accepted,1,FALSE,TRUE,44,0,FALSE,7
FALSE,accepted,1,FALSE,FALSE,28,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,167,0,FALSE,2
FALSE,accepted,0,TRUE,FALSE,11,0,FALSE,29
FALSE,accepted,0,FALSE,FALSE,33,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,43,0,FALSE,0
FALSE,accepted,10,TRUE,TRUE,66,0,FALSE,238
FALSE,unreviewed,0,FALSE,FALSE,59,0,FALSE,2
TRUE,verified,32,TRUE,TRUE,30,3,TRUE,891
FALSE,accepted,0,TRUE,TRUE,38,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,17,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,117,0,FALSE,107
FALSE,accepted,0,TRUE,FALSE,21,1,FALSE,67
FALSE,accepted,0,FALSE,FALSE,24,26,FALSE,31
FALSE,accepted,1,TRUE,TRUE,34,0,FALSE,24
FALSE,accepted,1,FALSE,FALSE,149,0,FALSE,298
